UT__yyyy-mm-ddThh:mm:ss.sssZ,FGS-D_B_TOTAL__nT_(All_Qs),BX_FGS-D_(@_1_)_nT_GSM,BY_FGS-D_(@_2_)_nT_GSM,BZ_FGS-D_(@_3_)_nT_GSM
2008-08-12T21:50:25.577Z,6.10599,-1.27286,-4.52406,-3.89819
2008-08-12T21:50:28.588Z,8.23776,-4.41924,-5.66916,-4.02388
2008-08-12T21:50:31.598Z,11.0256,-6.07379,-7.84231,-4.81361
2008-08-12T21:50:34.608Z,20.1909,-12.5613,-14.3960,-6.52995
2008-08-12T21:50:37.619Z,23.3457,-13.1220,-16.8726,-9.38890
2008-08-12T21:50:40.629Z,25.4451,-13.3800,-18.2453,-11.6420
2008-08-12T21:50:43.639Z,25.0948,-12.2707,-19.3154,-10.3001
2008-08-12T21:50:46.649Z,24.5674,-10.9713,-20.1685,-8.74166
2008-08-12T21:50:49.660Z,23.5322,-10.4214,-20.2914,-5.78085
2008-08-12T21:50:52.670Z,22.5738,-10.1042,-19.3282,-5.82239
2008-08-12T21:50:55.680Z,20.9637,-8.73232,-18.6786,-3.78608
2008-08-12T21:50:58.691Z,22.1377,-8.15600,-20.5784,-0.299570
2008-08-12T21:51:01.701Z,24.3830,-8.32074,-22.7140,3.06074
2008-08-12T21:51:04.711Z,25.4623,-4.94890,-22.1897,11.4655
2008-08-12T21:51:07.721Z,23.9617,-1.74752,-19.7549,13.4481
2008-08-12T21:51:10.732Z,23.6370,-1.27499,-18.8577,14.1941
2008-08-12T21:51:13.742Z,23.7990,-0.749695,-18.0192,15.5286
2008-08-12T21:51:16.752Z,26.7972,-1.78658,-21.6135,15.7402
2008-08-12T21:51:19.762Z,27.5208,0.519961,-21.3639,17.3408
2008-08-12T21:51:22.773Z,29.0722,-0.00412651,-23.2055,17.5128
2008-08-12T21:51:25.783Z,28.4005,3.79680,-21.3675,18.3194
2008-08-12T21:51:28.793Z,21.5948,2.08133,-13.7847,16.4920
2008-08-12T21:51:31.804Z,17.3942,-0.0807274,-13.1933,11.3353
2008-08-12T21:51:34.814Z,15.9477,-1.28398,-11.4284,11.0487
2008-08-12T21:51:37.824Z,21.5712,-0.467592,-17.3590,12.7970
2008-08-12T21:51:40.834Z,25.2972,-0.168653,-20.9023,14.2485
2008-08-12T21:51:43.845Z,23.1141,2.62520,-20.7293,9.88269
2008-08-12T21:51:46.855Z,19.8648,4.40011,-18.5371,5.62364
2008-08-12T21:51:49.865Z,13.9377,2.43418,-13.6126,-1.74131
2008-08-12T21:51:52.876Z,13.7884,-1.15808,-10.6164,-8.72185
2008-08-12T21:51:55.886Z,21.3053,-4.16218,-17.4918,-11.4295
2008-08-12T21:51:58.896Z,22.5729,-4.15600,-18.0940,-12.8401
2008-08-12T21:52:01.906Z,22.1101,-4.54379,-18.7907,-10.7294
2008-08-12T21:52:04.917Z,20.2164,-6.00600,-17.3298,-8.50352
2008-08-12T21:52:07.927Z,19.2592,-6.26432,-13.9430,-11.7161
2008-08-12T21:52:10.937Z,13.6912,-0.668432,-5.28892,-12.6107
2008-08-12T21:52:13.948Z,21.9370,-4.06069,-0.879775,-21.5399
2008-08-12T21:52:16.958Z,23.5964,-3.53899,-0.255509,-23.3281
2008-08-12T21:52:19.968Z,23.7872,-5.16125,-1.88970,-23.1435
2008-08-12T21:52:22.978Z,23.4560,-4.75704,-2.31823,-22.8513
2008-08-12T21:52:25.989Z,24.0101,-5.82623,-2.45018,-23.1632
2008-08-12T21:52:28.999Z,27.4877,-6.70587,-2.47386,-26.5422
2008-08-12T21:52:32.009Z,30.9710,-7.14676,-3.50991,-29.9300
2008-08-12T21:52:35.020Z,30.9610,-5.33866,-1.73115,-30.4481
2008-08-12T21:52:38.030Z,28.3920,-4.56638,-1.33453,-27.9906
2008-08-12T21:52:41.040Z,24.9465,-5.15787,0.383818,-24.4045
2008-08-12T21:52:44.050Z,25.5235,-7.69634,-0.403372,-24.3321
2008-08-12T21:52:47.061Z,28.5877,-9.90675,1.97426,-26.7435
2008-08-12T21:52:50.071Z,28.7832,-10.3359,-2.99129,-26.6963
2008-08-12T21:52:53.081Z,29.5067,-9.89728,-6.57711,-27.0080
2008-08-12T21:52:56.092Z,28.6972,-10.6554,-7.89788,-25.4483
2008-08-12T21:52:59.102Z,28.1269,-10.8297,-6.33251,-25.1741
2008-08-12T21:53:02.112Z,26.2186,-8.57755,-4.41511,-24.3792
2008-08-12T21:53:05.122Z,24.6163,-7.01141,-5.13359,-23.0315
2008-08-12T21:53:08.133Z,23.7054,-7.34610,-5.34835,-21.8946
2008-08-12T21:53:11.143Z,22.9970,-7.33031,-5.17341,-21.1746
2008-08-12T21:53:14.153Z,22.1289,-6.80922,-6.54362,-20.0126
2008-08-12T21:53:17.164Z,20.2022,-5.20094,-5.27035,-18.7963
2008-08-12T21:53:20.174Z,16.5535,-5.38190,-3.68024,-15.2154
2008-08-12T21:53:23.184Z,13.3006,-3.89097,-3.56874,-12.2078
2008-08-12T21:53:26.194Z,14.9230,-4.29235,-1.65723,-14.1960
2008-08-12T21:53:29.205Z,25.1005,-6.22297,-1.66333,-24.2599
2008-08-12T21:53:32.215Z,29.6696,-6.14312,-0.348647,-29.0245
2008-08-12T21:53:35.225Z,28.6949,-5.10370,-0.964657,-28.2209
2008-08-12T21:53:38.236Z,28.8504,-5.13912,-1.07530,-28.3686
2008-08-12T21:53:41.246Z,26.4510,-5.90950,-2.31233,-25.6785
2008-08-12T21:53:44.256Z,27.1095,-8.06615,-4.21144,-25.5368
2008-08-12T21:53:47.266Z,24.9216,-7.45044,-2.65533,-23.6331
2008-08-12T21:53:50.277Z,21.6535,-6.19035,-0.609113,-20.7409
2008-08-12T21:53:53.287Z,20.6551,-4.91001,-1.71578,-19.9895
2008-08-12T21:53:56.297Z,23.8172,-4.30001,0.382844,-23.4227
2008-08-12T21:53:59.308Z,27.4778,-4.70139,1.40060,-27.0363
2008-08-12T21:54:02.318Z,28.4244,-6.54357,0.918789,-27.6457
2008-08-12T21:54:05.328Z,29.0261,-6.26200,-0.314489,-28.3409
2008-08-12T21:54:08.338Z,29.6955,-1.54777,3.70328,-29.4230
2008-08-12T21:54:11.349Z,31.1167,-0.706497,6.31854,-30.4603
2008-08-12T21:54:14.359Z,29.7948,-1.59123,5.87544,-29.1664
2008-08-12T21:54:17.369Z,26.9358,-3.17691,2.78372,-26.6025
2008-08-12T21:54:20.380Z,20.5461,-3.89830,3.40063,-19.8842
2008-08-12T21:54:23.390Z,10.1356,-1.60972,0.936870,-9.96298
2008-08-12T21:54:26.400Z,14.0216,-1.33957,2.21480,-13.7806
2008-08-12T21:54:29.410Z,28.4269,-8.62151,6.84827,-26.2080
2008-08-12T21:54:32.421Z,34.9233,-9.88084,5.32612,-33.0702
2008-08-12T21:54:35.431Z,33.1651,-5.74852,4.52418,-32.3483
2008-08-12T21:54:38.441Z,30.6617,0.512146,9.34618,-29.1980
2008-08-12T21:54:41.452Z,23.1747,4.92434,8.20559,-21.1065
2008-08-12T21:54:44.462Z,26.1875,3.07910,14.7704,-21.4042
2008-08-12T21:54:47.472Z,14.6332,2.64081,4.10988,-13.7937
2008-08-12T21:54:50.482Z,22.0566,-0.306013,5.79373,-21.2799
2008-08-12T21:54:53.493Z,26.9174,-3.10417,6.88694,-25.8356
2008-08-12T21:54:56.503Z,22.1583,-2.97843,4.82339,-21.4209
2008-08-12T21:54:59.513Z,22.8308,-2.63561,4.14724,-22.2958
2008-08-12T21:55:02.523Z,27.3315,-2.39676,4.88767,-26.7839
2008-08-12T21:55:05.534Z,29.3727,-1.57608,3.42076,-29.1302
2008-08-12T21:55:08.544Z,30.8057,-5.39174,3.73196,-30.0998
2008-08-12T21:55:11.554Z,31.3401,-6.73553,2.11799,-30.5343
2008-08-12T21:55:14.565Z,30.2156,-5.14964,2.16608,-29.6946
2008-08-12T21:55:17.575Z,22.1242,-5.07876,0.878343,-21.5154
2008-08-12T21:55:20.585Z,11.3266,-3.95633,0.835904,-10.5802
2008-08-12T21:55:23.595Z,8.10509,-3.33534,-0.178516,-7.38486
2008-08-12T21:55:26.606Z,10.3352,-0.269248,1.20091,-10.2616
2008-08-12T21:55:29.616Z,14.7879,2.55289,-0.335987,-14.5620
2008-08-12T21:55:32.626Z,11.0117,2.08421,-1.28310,-10.7363
2008-08-12T21:55:35.637Z,6.78877,2.02398,-2.90684,-5.79148
2008-08-12T21:55:38.647Z,9.83560,1.28559,-0.494491,-9.73867
2008-08-12T21:55:41.657Z,8.07565,-1.60407,0.217370,-7.91176
2008-08-12T21:55:44.667Z,9.71809,-2.68264,-0.593919,-9.32159
2008-08-12T21:55:47.678Z,17.4396,-3.46874,0.217608,-17.0897
2008-08-12T21:55:50.688Z,24.5650,-4.04353,0.977510,-24.2102
2008-08-12T21:55:53.698Z,28.2199,-5.22296,1.00547,-27.7142
2008-08-12T21:55:56.709Z,28.2128,-5.28076,0.636112,-27.7068
2008-08-12T21:55:59.719Z,27.1496,-5.41656,0.417218,-26.6005
2008-08-12T21:56:02.729Z,25.5044,-5.35405,-0.00816107,-24.9361
2008-08-12T21:56:05.739Z,24.8912,-5.11424,-6.57540,-23.4560
2008-08-12T21:56:08.750Z,20.8594,-3.55472,-6.25569,-19.5792
2008-08-12T21:56:11.760Z,16.2573,-3.27910,-5.93685,-14.7750
2008-08-12T21:56:14.770Z,9.55062,-1.46400,0.543907,-9.42206
2008-08-12T21:56:17.781Z,6.69701,-1.45515,0.756930,-6.49304
2008-08-12T21:56:20.791Z,7.25287,-1.05219,0.0756278,-7.17574
2008-08-12T21:56:23.801Z,12.8575,0.0172319,1.41049,-12.7799
2008-08-12T21:56:26.811Z,19.7354,-0.0307425,3.92851,-19.3404
2008-08-12T21:56:29.822Z,16.2146,1.13360,3.18343,-15.8586
2008-08-12T21:56:32.832Z,14.4984,-1.68355,2.28412,-14.2180
2008-08-12T21:56:35.842Z,10.2557,-2.36917,2.29992,-9.70965
2008-08-12T21:56:38.853Z,7.97020,-1.79370,1.62991,-7.59276
2008-08-12T21:56:41.863Z,13.4401,-2.40109,1.92991,-13.0823
2008-08-12T21:56:44.873Z,13.7899,-1.87551,2.40547,-13.4483
2008-08-12T21:56:47.883Z,13.8777,-2.15078,2.31469,-13.5132
2008-08-12T21:56:50.894Z,15.0878,-3.00568,2.06449,-14.6405
2008-08-12T21:56:53.904Z,15.3943,-3.46644,-0.617922,-14.9862
2008-08-12T21:56:56.914Z,12.3171,-3.09626,-2.00912,-11.7510
2008-08-12T21:56:59.925Z,10.8646,-3.44341,-3.32172,-9.75447
2008-08-12T21:57:02.935Z,10.5654,-2.47349,-5.73057,-8.52467
2008-08-12T21:57:05.945Z,8.59959,-2.18480,-1.50302,-8.18050
2008-08-12T21:57:08.955Z,6.56707,-2.91412,-1.15053,-5.77154
2008-08-12T21:57:11.966Z,10.5538,-3.89578,0.0947722,-9.80803
2008-08-12T21:57:14.976Z,14.5079,-3.60088,0.760712,-14.0334
2008-08-12T21:57:17.986Z,13.9340,-4.59803,-0.460493,-13.1454
2008-08-12T21:57:20.997Z,15.4551,-5.17255,1.25503,-14.5096
2008-08-12T21:57:24.007Z,14.6175,-4.90630,0.911736,-13.7393
2008-08-12T21:57:27.017Z,10.9120,-2.69669,3.57391,-9.95117
2008-08-12T21:57:30.027Z,9.70090,-3.24841,3.48390,-8.45090
2008-08-12T21:57:33.038Z,9.76755,-3.16771,2.41090,-8.91954
2008-08-12T21:57:36.048Z,9.42036,-2.64443,0.869064,-8.99971
2008-08-12T21:57:39.058Z,9.76286,-4.41166,-3.08671,-8.14389
2008-08-12T21:57:42.069Z,8.80225,-2.95730,-0.760001,-8.25569
2008-08-12T21:57:45.079Z,9.43902,-2.55180,-0.137444,-9.08650
2008-08-12T21:57:48.089Z,11.7959,-2.89799,-2.68833,-11.1138
2008-08-12T21:57:51.099Z,12.6856,-3.08745,-4.37735,-11.4992
2008-08-12T21:57:54.110Z,10.4730,-2.10569,-3.96152,-9.46338
2008-08-12T21:57:57.120Z,9.77248,-1.78778,-4.85426,-8.29104
2008-08-12T21:58:00.130Z,9.23412,-1.54901,-4.15758,-8.09840
2008-08-12T21:58:03.141Z,8.78602,-0.878148,-2.76850,-8.29207
2008-08-12T21:58:06.151Z,9.42555,-0.775800,-1.83837,-9.21193
2008-08-12T21:58:09.161Z,12.3232,-1.40021,-1.70888,-12.1235
2008-08-12T21:58:12.171Z,18.8511,-2.81550,-2.25104,-18.5032
2008-08-12T21:58:15.182Z,16.1217,-2.58261,-1.62932,-15.8299
2008-08-12T21:58:18.192Z,12.5475,-2.87300,-1.36050,-12.1382
2008-08-12T21:58:21.202Z,9.29806,-3.99398,-1.58586,-8.24543
2008-08-12T21:58:24.213Z,6.43597,-2.58189,-2.54647,-5.31705
2008-08-12T21:58:27.223Z,6.89812,-1.55978,-3.81442,-5.53185
2008-08-12T21:58:30.233Z,4.67513,-1.77319,-3.72924,-2.19213
2008-08-12T21:58:33.243Z,2.44390,-1.86136,-1.55290,-0.310567
2008-08-12T21:58:36.254Z,2.12595,-1.03858,-1.17772,-1.43318
2008-08-12T21:58:39.264Z,4.43005,-1.59593,-3.29444,-2.49499
2008-08-12T21:58:42.274Z,4.18324,-2.12121,-3.46292,-1.00409
2008-08-12T21:58:45.285Z,3.76726,-2.93506,-1.93922,1.34800
2008-08-12T21:58:48.295Z,3.44574,-2.12274,-2.68359,0.406743
2008-08-12T21:58:51.305Z,1.31965,-1.29062,-0.0808505,-0.263104
2008-08-12T21:58:54.315Z,1.67250,-1.34813,-0.726957,0.671805
2008-08-12T21:58:57.326Z,0.632056,0.0231114,-0.590119,-0.225210
2008-08-12T21:59:00.336Z,1.76855,-0.413218,-1.34422,-1.07242
2008-08-12T21:59:03.346Z,3.96084,-1.87596,-2.06992,-2.80793
2008-08-12T21:59:06.356Z,4.14022,0.323173,-2.14510,-3.52640
2008-08-12T21:59:09.367Z,4.50540,-0.402194,-3.40651,-2.92106
2008-08-12T21:59:12.377Z,8.91650,-2.52028,-7.42064,-4.25280
2008-08-12T21:59:15.387Z,9.42788,-2.45762,-7.97665,-4.38383
2008-08-12T21:59:18.398Z,7.29565,-2.29191,-4.78764,-5.00522
2008-08-12T21:59:21.408Z,11.2670,-5.52260,-4.71190,-8.61651
2008-08-12T21:59:24.418Z,10.8621,-4.60821,-6.88140,-7.02816
2008-08-12T21:59:27.428Z,8.74260,-2.91466,-6.81106,-4.64191
2008-08-12T21:59:30.439Z,7.73134,-2.06082,-4.36256,-6.04109
2008-08-12T21:59:33.449Z,6.38956,-1.21206,-0.499200,-6.25365
2008-08-12T21:59:36.459Z,4.56556,-1.62930,-2.78546,-3.22970
2008-08-12T21:59:39.470Z,2.90496,-2.73171,-0.603329,-0.782639
2008-08-12T21:59:42.480Z,3.71178,-2.14654,2.77607,-1.20958
2008-08-12T21:59:45.490Z,2.78246,-0.388459,-1.97981,-1.91613
2008-08-12T21:59:48.500Z,4.54454,-0.950488,-1.85427,-4.03870
2008-08-12T21:59:51.511Z,4.86556,-1.79404,-2.12345,-3.99325
2008-08-12T21:59:54.521Z,2.24625,-1.47935,-1.65124,-0.361369
2008-08-12T21:59:57.531Z,1.90151,-1.48606,-0.922943,-0.745364
2008-08-12T22:00:00.542Z,4.94662,-0.874443,0.319592,-4.85822
2008-08-12T22:00:03.552Z,5.02426,-1.88148,0.444449,-4.63742
2008-08-12T22:00:06.562Z,1.97713,-0.729254,-1.83642,0.0693975
2008-08-12T22:00:09.572Z,0.972092,0.489877,0.534987,0.647127
2008-08-12T22:00:12.583Z,1.16605,-0.775928,-0.108210,-0.863657
2008-08-12T22:00:15.593Z,0.942743,-0.509539,-0.00814512,0.793138
2008-08-12T22:00:18.603Z,2.24829,-0.526469,-1.59735,-1.49201
2008-08-12T22:00:21.614Z,6.82240,-2.85611,-1.88231,-5.90294
2008-08-12T22:00:24.624Z,6.81881,-4.03148,-2.69009,-4.79655
2008-08-12T22:00:27.634Z,8.02086,-4.08460,-5.89965,-3.58391
2008-08-12T22:00:30.644Z,2.21984,1.42854,-0.429805,-1.64385
2008-08-12T22:00:33.655Z,0.670801,-0.511088,0.0574222,0.430657
2008-08-12T22:00:36.665Z,2.64700,-1.38753,-0.190050,-2.24617
2008-08-12T22:00:39.675Z,8.87332,-2.42897,1.47165,-8.40655
2008-08-12T22:00:42.686Z,17.2941,-5.29793,1.03080,-16.4304
2008-08-12T22:00:45.696Z,20.2988,-5.56710,6.31386,-18.4711
2008-08-12T22:00:48.706Z,27.0752,-7.84484,2.64057,-25.7789
2008-08-12T22:00:51.716Z,22.9966,-6.07887,1.01059,-22.1556
2008-08-12T22:00:54.727Z,21.1975,-7.44803,3.57184,-19.5218
2008-08-12T22:00:57.737Z,20.5304,-9.12087,0.891665,-18.3715
2008-08-12T22:01:00.747Z,16.0836,-7.35625,-3.67752,-13.8219
2008-08-12T22:01:03.758Z,9.09717,-2.27993,-1.18624,-8.72658
2008-08-12T22:01:06.768Z,8.54410,-4.51520,3.12976,-6.54364
2008-08-12T22:01:09.778Z,3.79586,-2.20269,3.05963,-0.441988
2008-08-12T22:01:12.788Z,5.90034,-0.327884,5.86660,0.538049
2008-08-12T22:01:15.799Z,4.52271,0.0711213,-1.68506,4.19647
2008-08-12T22:01:18.809Z,2.70468,1.03227,-1.76401,1.77144
2008-08-12T22:01:21.819Z,4.04061,0.207132,-2.95467,-2.74837
2008-08-12T22:01:24.830Z,4.05026,-0.177103,-2.94140,2.77874
2008-08-12T22:01:27.840Z,5.13078,1.95628,-2.52718,4.01388
2008-08-12T22:01:30.850Z,7.37215,1.52859,-2.51431,6.75946
2008-08-12T22:01:33.860Z,12.1891,0.648704,-1.99604,12.0070
2008-08-12T22:01:36.871Z,16.7863,2.20843,-6.02392,15.5118
2008-08-12T22:01:39.881Z,17.0723,0.880812,-6.33078,15.8306
2008-08-12T22:01:42.891Z,16.2193,1.38755,-6.06136,14.9800
2008-08-12T22:01:45.902Z,14.4888,1.17154,-5.24177,13.4565
2008-08-12T22:01:48.912Z,15.6354,2.78574,-5.68449,14.2966
2008-08-12T22:01:51.922Z,17.5724,4.37670,-7.51690,15.2686
2008-08-12T22:01:54.932Z,18.1628,3.43712,-7.33200,16.2577
2008-08-12T22:01:57.943Z,15.5708,2.47458,-4.59972,14.6687
2008-08-12T22:02:00.953Z,9.70171,0.430675,-1.52735,9.57105
2008-08-12T22:02:03.963Z,7.48388,0.378323,0.421150,7.46243
2008-08-12T22:02:06.974Z,5.84206,0.871423,0.989163,5.69138
2008-08-12T22:02:09.984Z,6.05337,-0.483618,-0.318010,6.02564
2008-08-12T22:02:12.994Z,8.46364,-0.465885,-2.32409,8.12494
2008-08-12T22:02:16.004Z,11.1226,1.16594,-1.51381,10.9573
2008-08-12T22:02:19.015Z,10.0469,0.458902,-2.51898,9.71512
2008-08-12T22:02:22.025Z,10.0869,-2.19819,-2.28472,9.57563
2008-08-12T22:02:25.035Z,9.38988,-1.07375,-4.30316,8.27646
2008-08-12T22:02:28.046Z,7.31678,-2.10573,-3.95503,5.78437
2008-08-12T22:02:31.056Z,6.18822,-1.84858,-3.43937,4.80079
2008-08-12T22:02:34.066Z,5.61858,-1.06447,-1.07115,5.41184
2008-08-12T22:02:37.076Z,4.95743,-0.855682,-1.35312,4.69180
2008-08-12T22:02:40.087Z,5.48271,-1.92525,-2.19930,4.63860
2008-08-12T22:02:43.097Z,6.69604,-2.86385,-3.69496,4.79402
2008-08-12T22:02:46.107Z,7.21819,-2.10712,-4.75215,5.00794
2008-08-12T22:02:49.117Z,9.11640,-2.37838,-6.20305,6.24294
2008-08-12T22:02:52.128Z,11.4946,-2.12209,-9.18299,6.57998
2008-08-12T22:02:55.138Z,14.1723,-4.89663,-11.6065,6.49348
2008-08-12T22:02:58.148Z,16.8479,-5.36970,-13.8595,7.93299
2008-08-12T22:03:01.159Z,17.9151,-5.87178,-14.7381,8.32229
2008-08-12T22:03:04.169Z,17.6379,-5.68688,-14.0927,8.95264
2008-08-12T22:03:07.179Z,16.1806,-5.26807,-12.3772,8.99249
2008-08-12T22:03:10.189Z,14.1819,-4.45268,-10.6758,8.20536
2008-08-12T22:03:13.200Z,11.7918,-3.70128,-7.73160,8.09753
2008-08-12T22:03:16.210Z,10.9740,-2.98821,-6.26877,8.49715
2008-08-12T22:03:19.220Z,9.11789,-2.47223,-4.46809,7.55382
2008-08-12T22:03:22.231Z,9.08756,-1.37763,-3.55969,8.24709
2008-08-12T22:03:25.241Z,8.67797,-0.723941,-3.07599,8.08217
2008-08-12T22:03:28.251Z,8.38855,-0.0117882,-1.99960,8.14673
2008-08-12T22:03:31.261Z,6.71234,-0.0495592,-1.23642,6.59730
2008-08-12T22:03:34.272Z,5.07376,-0.426912,-1.66144,4.77498
2008-08-12T22:03:37.282Z,4.73844,-0.697722,-1.73234,4.35488
2008-08-12T22:03:40.292Z,4.33692,-1.00550,-1.23999,4.03240
2008-08-12T22:03:43.303Z,3.74884,-1.09325,-1.75035,3.12967
2008-08-12T22:03:46.313Z,6.01774,-0.978676,-3.13058,5.04528
2008-08-12T22:03:49.323Z,7.67207,-1.79156,-5.26495,5.28501
2008-08-12T22:03:52.333Z,15.0729,-2.82087,-11.7299,9.03571
2008-08-12T22:03:55.344Z,21.3365,-1.39618,-14.8880,15.2199
2008-08-12T22:03:58.354Z,26.0860,-1.01780,-18.7281,18.1301
2008-08-12T22:04:01.364Z,28.5005,-0.751281,-18.7061,21.4894
2008-08-12T22:04:04.375Z,24.4980,-0.250777,-14.6814,19.6098
2008-08-12T22:04:07.385Z,18.4579,-0.0494376,-9.52563,15.8099
2008-08-12T22:04:10.395Z,10.1927,1.65459,-5.76012,8.24462
2008-08-12T22:04:13.405Z,5.21160,1.84876,-3.38138,3.50844
2008-08-12T22:04:16.416Z,5.06860,1.90484,-4.01496,2.43770
2008-08-12T22:04:19.426Z,4.66274,1.39676,-3.43454,2.82739
2008-08-12T22:04:22.436Z,6.43644,-0.968977,-6.21186,1.37898
2008-08-12T22:04:25.447Z,11.1457,-1.91220,-10.3365,3.70492
2008-08-12T22:04:28.457Z,16.9650,-2.74856,-15.1737,7.07216
2008-08-12T22:04:31.467Z,17.5821,-2.55375,-15.8014,7.27488
2008-08-12T22:04:34.477Z,15.5366,-2.92439,-11.9762,9.45535
2008-08-12T22:04:37.488Z,10.7726,-2.40290,-8.15944,6.61052
2008-08-12T22:04:40.498Z,7.32355,-0.717385,-6.39973,3.48758
2008-08-12T22:04:43.508Z,7.90235,-1.19890,-6.03527,4.95835
2008-08-12T22:04:46.519Z,6.76225,0.437094,-6.32211,2.35963
2008-08-12T22:04:49.529Z,11.1078,-0.395290,-10.9473,1.83934
2008-08-12T22:04:52.539Z,12.0654,-0.440172,-11.2427,4.35692
2008-08-12T22:04:55.549Z,10.4739,-1.87583,-9.85542,3.00910
2008-08-12T22:04:58.560Z,5.29670,-0.677906,-4.74672,2.25037
2008-08-12T22:05:01.570Z,4.58194,-1.29296,-3.88272,2.06080
2008-08-12T22:05:04.580Z,3.59257,-0.966028,-3.01625,1.69574
2008-08-12T22:05:07.591Z,2.81354,-1.14188,-2.47303,0.704434
2008-08-12T22:05:10.601Z,0.796968,0.395265,-0.310668,0.618393
2008-08-12T22:05:13.611Z,3.35739,-0.245314,-3.13961,1.16392
2008-08-12T22:05:16.621Z,4.53562,-0.269604,-4.48637,-0.609626
2008-08-12T22:05:19.632Z,10.6315,-2.53323,-10.0075,2.54194
2008-08-12T22:05:22.642Z,12.9463,-1.19964,-10.7028,7.18457
2008-08-12T22:05:25.652Z,12.6710,-1.32588,-8.99626,8.82400
2008-08-12T22:05:28.663Z,10.8679,-0.569104,-8.37499,6.90273
2008-08-12T22:05:31.673Z,8.52911,0.286325,-7.33608,4.34115
2008-08-12T22:05:34.683Z,6.49282,0.194317,-6.10745,2.19499
2008-08-12T22:05:37.693Z,5.96218,0.883799,-5.66377,1.63958
2008-08-12T22:05:40.704Z,6.75936,1.12229,-6.40971,1.82894
2008-08-12T22:05:43.714Z,7.00132,2.44914,-5.44496,3.65685
2008-08-12T22:05:46.724Z,9.21289,1.52659,-6.06001,6.76928
2008-08-12T22:05:49.735Z,15.0413,2.51974,-9.62786,11.2781
2008-08-12T22:05:52.745Z,10.6730,0.964077,-6.45572,8.44435
2008-08-12T22:05:55.755Z,6.84981,0.151000,-5.00498,4.67410
2008-08-12T22:05:58.765Z,9.92429,0.213031,-7.20770,6.81875
2008-08-12T22:06:01.776Z,7.80238,-2.66396,-6.52565,3.34610
2008-08-12T22:06:04.786Z,10.6805,-0.794606,-10.3843,2.36792
2008-08-12T22:06:07.796Z,6.77389,-0.766650,-6.68958,-0.739861
2008-08-12T22:06:10.807Z,7.13701,-1.37629,-6.75928,-1.83166
2008-08-12T22:06:13.817Z,13.3266,-3.87807,-12.7449,-0.354978
2008-08-12T22:06:16.827Z,10.6261,-3.27847,-10.0897,-0.602009
2008-08-12T22:06:19.837Z,10.1681,-3.68806,-9.23781,-2.10985
2008-08-12T22:06:22.848Z,10.0183,-3.17916,-9.37494,1.53941
2008-08-12T22:06:25.858Z,9.53274,-3.44832,-8.84735,0.840631
2008-08-12T22:06:28.868Z,8.72524,-2.68743,-7.82101,2.78195
2008-08-12T22:06:31.879Z,9.96296,-4.62117,-8.53132,2.26318
2008-08-12T22:06:34.889Z,9.59034,-3.61190,-8.88071,0.248630
2008-08-12T22:06:37.899Z,9.80716,-3.31166,-8.95246,2.25092
2008-08-12T22:06:40.909Z,11.6986,-3.72273,-11.0700,0.673540
2008-08-12T22:06:43.920Z,10.5288,-2.54180,-9.96316,2.26493
2008-08-12T22:06:46.930Z,8.29190,-2.29208,-7.42446,2.89474
2008-08-12T22:06:49.940Z,12.4254,-3.47185,-11.7977,1.77469
2008-08-12T22:06:52.950Z,11.1578,-3.66801,-10.3656,1.89685
2008-08-12T22:06:55.961Z,9.98017,-2.58597,-9.40627,2.10678
2008-08-12T22:06:58.971Z,8.78929,-1.95411,-8.51840,0.932704
2008-08-12T22:07:01.981Z,8.53441,-1.95042,-8.27327,0.764887
2008-08-12T22:07:04.992Z,9.62680,-1.91072,-9.38593,0.963664
2008-08-12T22:07:08.002Z,10.7371,-1.96095,-10.5474,0.437763
2008-08-12T22:07:11.012Z,10.7265,-2.85502,-10.3014,-0.887095
2008-08-12T22:07:14.022Z,15.1290,-4.38276,-14.2850,-2.36986
2008-08-12T22:07:17.033Z,15.3713,-5.07598,-14.1492,-3.21101
2008-08-12T22:07:20.043Z,17.3938,-7.56931,-15.2406,-3.60204
2008-08-12T22:07:23.053Z,19.0993,-7.90965,-17.2684,-2.00522
2008-08-12T22:07:26.064Z,18.7471,-5.75205,-17.6353,-2.71335
2008-08-12T22:07:29.074Z,20.3525,-5.50111,-18.6076,-6.14155
2008-08-12T22:07:32.084Z,16.1957,-0.481161,-9.02283,-13.4409
2008-08-12T22:07:35.094Z,15.4719,-1.19235,-7.25473,-13.6135
2008-08-12T22:07:38.105Z,17.8309,-5.57231,-9.82026,-13.8004
2008-08-12T22:07:41.115Z,15.4191,-6.43042,-9.93417,-9.88489
2008-08-12T22:07:44.125Z,14.0294,-7.02176,-9.69376,-7.31783
2008-08-12T22:07:47.136Z,10.6592,-5.16308,-7.84095,-5.04792
2008-08-12T22:07:50.146Z,7.85582,-3.54994,-5.28207,-4.60561
2008-08-12T22:07:53.156Z,7.26255,-1.99743,-4.28857,-5.51027
2008-08-12T22:07:56.166Z,7.72426,-2.85925,-4.87525,-5.26507
2008-08-12T22:07:59.177Z,11.7537,-5.11727,-7.45970,-7.50439
2008-08-12T22:08:02.187Z,16.2112,-5.38903,-9.59085,-11.9070
2008-08-12T22:08:05.197Z,18.1060,-5.27078,-10.4127,-13.8428
